Duration / s,Memory Used (Real) / bytes,Memory Used (Real) / %,Memory Available  (Real) / bytes,Memory Available (Real) / %,Memory Used (Total) / bytes,Memory Used (Total) / %,Memory Available  (Total) / bytes,Memory Available (Total) / %,CPU Usage / %,Total Reads / bytes,Read Speed / bytes/sec,Total Writes / bytes,Write Speed / bytes/sec,New Processes,Output Directory Available / bytes,Output Directory Available / %,Scratch Directory Used / bytes,Scratch Directory Available / bytes,Scratch Directory Available / %
0.044267,54018048.0,0.004992256324516467,837764861952,77.4,401948672.0,0.037147414136900966,837764861952,77.42480680785683,0.0,0.0,0.0,0.0,0.0,1,1377036778078208,8.900000000000006,16294,224398536704,99.3
60.11121,123179008.0,0.01138399487770577,834420649984,77.1,920170496.0,0.08504059565961092,834420649984,77.1157404130887,0.0,16384.0,272.914034944057,133836800.0,2229366.5229492653,1,1376981782364160,8.900000000000006,64535900,224332218368,99.2
