Duration / s,Memory Used (Real) / bytes,Memory Used (Real) / %,Memory Available  (Real) / bytes,Memory Available (Real) / %,Memory Used (Total) / bytes,Memory Used (Total) / %,Memory Available  (Total) / bytes,Memory Available (Total) / %,CPU Usage / %,Total Reads / bytes,Read Speed / bytes/sec,Total Writes / bytes,Write Speed / bytes/sec,New Processes,Output Directory Available / bytes,Output Directory Available / %,Scratch Directory Used / bytes,Scratch Directory Available / bytes,Scratch Directory Available / %
0.03863,8192.0,7.570907491823308e-07,892055609344,82.4,361185280.0,0.033380131131448956,892055609344,82.44226679572137,0.0,0.0,0.0,0.0,0.0,1,1378841016664064,8.900000000000006,1729,224335970304,99.2
60.115999,121884672.0,0.011264374711709307,886372016128,81.9,920170496.0,0.08504059694727988,886372016128,81.91699874812016,0.1,0.0,0.0,136437760.0,2272652.78535628,1,1378819181117440,8.900000000000006,64536037,224072986624,99.1
120.153999,109191168.0,0.010091262595851285,883034984448,81.6,879153152.0,0.08124984356612394,883034984448,81.60859593871388,0.0,0.0,0.0,220127232.0,1393876.0935767272,1,1378797479788544,8.900000000000006,86125143,224030162944,99.1
