Duration / s,Memory Used (Real) / bytes,Memory Used (Real) / %,Memory Available  (Real) / bytes,Memory Available (Real) / %,Memory Used (Total) / bytes,Memory Used (Total) / %,Memory Available  (Total) / bytes,Memory Available (Total) / %,CPU Usage / %,Total Reads / bytes,Read Speed / bytes/sec,Total Writes / bytes,Write Speed / bytes/sec,New Processes,Output Directory Available / bytes,Output Directory Available / %,Scratch Directory Used / bytes,Scratch Directory Available / bytes,Scratch Directory Available / %
0.080764,8192.0,7.570907491823308e-07,892088352768,82.4,361185280.0,0.033380131131448956,892088352768,82.44529288744585,0.0,0.0,0.0,0.0,0.0,1,1378841016664064,8.900000000000006,1724,224335970304,99.2
60.158514,125120512.0,0.011563425557636328,886373625856,81.9,924004352.0,0.0853949154178972,886373625856,81.91714751645237,0.1,0.0,0.0,138543104.0,2307833.5049538515,1,1378819181117440,8.900000000000006,65612704,224072986624,99.1
120.198874,125136896.0,0.01156493973913469,883102441472,81.6,924004352.0,0.0853949154178972,883102441472,81.61483020248801,99.5,0.0,0.0,199901184.0,1021775.3025484582,0,1378797479788544,8.900000000000006,64642432,224030162944,99.1
181.555289,82554880.0,0.007629582024884937,897607876608,83.0,850726912.0,0.07862273866646126,897607876608,82.95539792152243,0.0,0.0,0.0,248348672.0,806755.8254953788,1,1378775065427968,8.900000000000006,87244579,224068259840,99.1
