_id,metadata:name,metadata:log_files,metadata:auxiliary_files:gbw_file,metadata:auxiliary_files:density_file,metadata:history,metadata:charge,metadata:multiplicity,metadata:user,metadata:package,metadata:package_version,metadata:digichem_version,metadata:calculations,metadata:methods,metadata:functional,metadata:basis_set,metadata:orbital_spin_type,metadata:success,metadata:optimisation_converged,metadata:date / s,metadata:date:string,metadata:insert_date / s,metadata:insert_date:string,metadata:duration / s,metadata:duration:string,metadata:temperature / K,metadata:pressure / atm,metadata:solvent:model,metadata:solvent:name,metadata:num_cpu,metadata:memory_used / KB,metadata:memory_available / GB,metadata:performance:cpu_allocated,metadata:performance:cpu_efficiency / %,metadata:performance:memory_allocated / bytes,metadata:performance:maximum_memory / bytes,metadata:performance:memory_margin / bytes,metadata:performance:memory_efficiency / %,ground_state:index,ground_state:symbol,ground_state:charge,ground_state:multiplicity,ground_state:multiplicity_index,ground_state:energy / eV,energies:final / eV,energies:scf:num_steps,energies:scf:final / eV,energies:mp:num_steps,energies:mp:final / eV,energies:mp:order,energies:cc:num_steps,energies:cc:final / eV,atoms:formula,atoms:charge,atoms:smiles,atoms:exact_mass / g mol^-1,atoms:molar_mass / g mol^-1,atoms:num_atoms,atoms:x-extension / Å,atoms:y-extension / Å,atoms:z-extension / Å,atoms:linearity_ratio,atoms:planarity_ratio,atoms:alignment_method,orbitals:dE(HOMO-LUMO) / eV,orbitals:num_occupied,orbitals:num_virtual,orbitals:spin_type,orbitals:HOMO:index,orbitals:HOMO:label,orbitals:HOMO:homo_distance,orbitals:HOMO:energy / eV,orbitals:HOMO:symmetry,orbitals:HOMO:symmetry_index,orbitals:LUMO:index,orbitals:LUMO:label,orbitals:LUMO:homo_distance,orbitals:LUMO:energy / eV,orbitals:LUMO:symmetry,orbitals:LUMO:symmetry_index,beta_orbitals:dE(HOMO-LUMO) / eV,beta_orbitals:num_occupied,beta_orbitals:num_virtual,beta_orbitals:spin_type,pdm:total / D,pdm:origin:x / Å,pdm:origin:y / Å,pdm:origin:z / Å,pdm:vector:x / D,pdm:vector:y / D,pdm:vector:z / D,pdm:x-angle / deg,pdm:xy-angle / deg,excited_states:num_singlet,excited_states:S(1):index,excited_states:S(1):symbol,excited_states:S(1):multiplicity,excited_states:S(1):multiplicity_index,excited_states:S(1):energy / eV,excited_states:S(1):wavelength / nm,excited_states:S(1):colour,excited_states:S(1):cie:x,excited_states:S(1):cie:y,excited_states:S(1):symmetry,excited_states:S(1):oscillator_strength,excited_states:S(1):tdm,excited_states:S(1):transitions:0:index,excited_states:S(1):transitions:0:start:spin,excited_states:S(1):transitions:0:start:index,excited_states:S(1):transitions:0:start:label,excited_states:S(1):transitions:0:end:spin,excited_states:S(1):transitions:0:end:index,excited_states:S(1):transitions:0:end:label,excited_states:S(1):transitions:0:coefficient,excited_states:S(1):transitions:0:probability,vibrations:num_vibrations,vibrations:num_negative
40c8563884df05a152ec423486d3fedb9f8f572c,Z_azobenzene,/rds/general/user/hgt20/home/azobenzene-symmetry/Z_azobenzene/Orca 5.0.3 1CPU 4GB TD-DFT 2 Singlets B3LYP (GD3BJ) RIJCOSX def2-SVP/Output/Z_azobenzene.log,/tmp/hgt20/4add3f34755c465dba5dc73ad29e399c/Output/Z_azobenzene.gbw,/tmp/hgt20/4add3f34755c465dba5dc73ad29e399c/Output/Z_azobenzene.densities,,0,1,hgt20,ORCA,5.0.3,6.10.3,Excited States,DFT,,def2-SVP,restricted,True,,,,,,182.796,"3 m, 3 s",,,,,1,97400,4,1,15.82968840830069,4000000000.0,124481536.0,3875518464.0,2.375190090101176,0,S(0),0,1,0,-15565.362143191101,-15565.362143191101,1,-15565.362143191101,0,,0,0,,C12H10N2,0,c1ccc(/N=N\c2ccccc2)cc1,182.226,182.22119999999998,24,8.5636,4.95289,4.380450000000001,0.4216345929282077,0.11557696617530355,Minimal,3.1408469080112,48,198,none,48,HOMO,0,-5.47493067206,A,48,49,LUMO,1,-2.3340837640488004,A,49,,0,0,,3.3672933570335757,-12.69622,2.778755,-1.689173,-1.3435924746403,-2.4970369138143003,-1.8161030987973001,24.93156704669933,0.5809189135732792,2,1,S(1),1,1,1.9535870528258992,634.6489564099786,Red,0.7136400090535175,0.28631981965158176,Singlet,0.030018445,,1,none,46,HOMO-2,none,49,LUMO,nan,nan,0,0
