Duration / s,Memory Used (Real) / bytes,Memory Used (Real) / %,Memory Available  (Real) / bytes,Memory Available (Real) / %,Memory Used (Total) / bytes,Memory Used (Total) / %,Memory Available  (Total) / bytes,Memory Available (Total) / %,CPU Usage / %,Total Reads / bytes,Read Speed / bytes/sec,Total Writes / bytes,Write Speed / bytes/sec,New Processes,Output Directory Available / bytes,Output Directory Available / %,Scratch Directory Used / bytes,Scratch Directory Available / bytes,Scratch Directory Available / %
0.149547,8192.0,7.570907377186027e-07,801786040320,74.1,361185280.0,0.033380130626013194,801786040320,74.09970517069655,0.0,0.0,0.0,0.0,0.0,1,1376715351785472,8.900000000000006,1585,224464986112,99.3
60.218823,125054976.0,0.011557368656643332,821516320768,75.9,919289856.0,0.08495920840530616,821516320768,75.92314420631317,0.1,0.0,0.0,133259264.0,2219705.483465718,1,1376705788772352,8.900000000000006,64207320,224400007168,99.3
