_id,metadata:name,metadata:log_files,metadata:auxiliary_files:gbw_file,metadata:auxiliary_files:density_file,metadata:history,metadata:charge,metadata:multiplicity,metadata:user,metadata:package,metadata:package_version,metadata:digichem_version,metadata:calculations,metadata:methods,metadata:functional,metadata:basis_set,metadata:orbital_spin_type,metadata:success,metadata:optimisation_converged,metadata:date / s,metadata:date:string,metadata:insert_date / s,metadata:insert_date:string,metadata:duration / s,metadata:duration:string,metadata:temperature / K,metadata:pressure / atm,metadata:solvent:model,metadata:solvent:name,metadata:num_cpu,metadata:memory_used / KB,metadata:memory_available / GB,metadata:performance:cpu_allocated,metadata:performance:cpu_efficiency / %,metadata:performance:memory_allocated / bytes,metadata:performance:maximum_memory / bytes,metadata:performance:memory_margin / bytes,metadata:performance:memory_efficiency / %,ground_state:index,ground_state:symbol,ground_state:charge,ground_state:multiplicity,ground_state:multiplicity_index,ground_state:energy / eV,energies:final / eV,energies:scf:num_steps,energies:scf:final / eV,energies:mp:num_steps,energies:mp:final / eV,energies:mp:order,energies:cc:num_steps,energies:cc:final / eV,atoms:formula,atoms:charge,atoms:smiles,atoms:exact_mass / g mol^-1,atoms:molar_mass / g mol^-1,atoms:num_atoms,atoms:x-extension / Å,atoms:y-extension / Å,atoms:z-extension / Å,atoms:linearity_ratio,atoms:planarity_ratio,atoms:alignment_method,orbitals:dE(HOMO-LUMO) / eV,orbitals:num_occupied,orbitals:num_virtual,orbitals:spin_type,orbitals:HOMO:index,orbitals:HOMO:label,orbitals:HOMO:homo_distance,orbitals:HOMO:energy / eV,orbitals:HOMO:symmetry,orbitals:HOMO:symmetry_index,orbitals:LUMO:index,orbitals:LUMO:label,orbitals:LUMO:homo_distance,orbitals:LUMO:energy / eV,orbitals:LUMO:symmetry,orbitals:LUMO:symmetry_index,beta_orbitals:dE(HOMO-LUMO) / eV,beta_orbitals:num_occupied,beta_orbitals:num_virtual,beta_orbitals:spin_type,pdm:total / D,pdm:origin:x / Å,pdm:origin:y / Å,pdm:origin:z / Å,pdm:vector:x / D,pdm:vector:y / D,pdm:vector:z / D,pdm:x-angle / deg,pdm:xy-angle / deg,vibrations:num_vibrations,vibrations:num_negative
62d3951613e94ecc03f742dd92c973553f91b95a,Z_planar_azobenzene,/rds/general/user/hgt20/home/azobenzene-symmetry/Z_planar_azobenzene/Orca 5.0.3 1CPU 4GB TD-DFT 2 Singlets B3LYP (GD3BJ) RIJCOSX def2-SVP/Output/Z_planar_azobenzene.log,/tmp/hgt20/a6e8eaf454f94ae18c53473aed62928c/Output/Z_planar_azobenzene.gbw,/tmp/hgt20/a6e8eaf454f94ae18c53473aed62928c/Output/Z_planar_azobenzene.densities,,0,1,hgt20,ORCA,5.0.3,6.10.3,Excited States,DFT,,def2-SVP,restricted,True,,,,,,159.422,"2 m, 39 s",,,,,1,94100,4,1,0.05,4000000000.0,121884672.0,3878115328.0,2.20583073874947,0,S(0),0,1,0,-15564.115724719271,-15564.115724719271,1,-15564.115724719271,0,,0,0,,C12H10N2,0,c1ccc(/N=N\c2ccccc2)cc1,182.226,182.22119999999998,24,8.74677,8.65645,3.1698500000000003,0.010326097519427146,0.6338164027979136,Minimal,1.95560060938835,48,198,none,48,HOMO,0,-4.24320732777175,A,48,49,LUMO,1,-2.2876067183834,A,49,,0,0,,2.967228825068602,-12.386432,3.820133,-0.030768,-1.6735619702189,-2.1278991088314,-1.2147767757039,29.51491043391733,5.519203217080909,0,0
